message,severity,attributes,tags,timestamp
"    conn = _connect(dsn, connection_factory=connection_factory, **kwasync)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.696860661Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.696870519Z
^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.696874983Z
"django.db.utils.OperationalError: invalid integer value ""{{PGPORT}}"" for connection option ""port""",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.696882751Z
,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:43.696885893Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/base/base.py"", line 289, in ensure_connection",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.755350766Z
    self.connect(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.755359257Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/utils/asyncio.py"", line 26, in inner",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.755362992Z
"    return func(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.755368346Z
           ^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.755371938Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/base/base.py"", line 270, in connect",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.755375226Z
    self.connection = self.get_new_connection(conn_params),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.755378479Z
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.755381725Z
,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.755385585Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/utils/asyncio.py"", line 26, in inner",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.755389569Z
"    return func(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.755393785Z
           ^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.755397191Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/backends/postgresql/base.py"", line 275, in get_new_connection",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.755400700Z
Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.755824748Z
    connection = self.Database.connect(**conn_params),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.756617865Z
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.756628492Z
^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.756633229Z
"  File ""/opt/venv/lib/python3.12/site-packages/psycopg2/__init__.py"", line 122, in connect",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.756637729Z
"    conn = _connect(dsn, connection_factory=connection_factory, **kwasync)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.756642356Z
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.756647076Z
^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.756651809Z
"psycopg2.OperationalError: invalid integer value ""{{PGPORT}}"" for connection option ""port""",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.756655929Z
,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.756660567Z
,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.756664839Z
The above exception was the direct cause of the following exception:,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.756668779Z
,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.756672832Z
Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.758529728Z
"  File ""/app/manage.py"", line 22, in <module>",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.758541232Z
    main(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.758546970Z
"  File ""/app/manage.py"", line 18, in main",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.758550364Z
    execute_from_command_line(sys.argv),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.758553709Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/__init__.py"", line 442, in execute_from_command_line",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.758557566Z
    utility.execute(),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.758561354Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/__init__.py"", line 436, in execute",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.758564872Z
    self.fetch_command(subcommand).run_from_argv(self.argv),error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.758568211Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/base.py"", line 412, in run_from_argv",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.758572315Z
"    self.execute(*args, **cmd_options)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.758575404Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/base.py"", line 458, in execute",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.758578637Z
"    output = self.handle(*args, **options)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.758581751Z
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.758585109Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/base.py"", line 106, in wrapper",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.758588377Z
"    res = handle_func(*args, **kwargs)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.758591603Z
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.760272788Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/core/management/commands/migrate.py"", line 117, in handle",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.760277578Z
"    executor = MigrationExecutor(connection, self.migration_progress_callback)",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.760281203Z
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.760284867Z
"  File ""/opt/venv/lib/python3.12/site-packages/django/db/migrations/executor.py"", line 18, in __init__",error,"{""level"":""error""}","{""project"":""01fd7e65-2b33-4ea3-970b-ce5234ecccf7"",""environment"":""08bf8fca-45d1-4103-bf9d-7562c1b3417a"",""service"":""97e4eb38-4159-4583-9675-ffab82a91ee8"",""deployment"":""3243ccd8-838a-4930-84b8-54b0566daafa"",""replica"":""46065154-c86f-4f3b-8550-550859e49826""}",2026-04-14T22:49:44.760290435Z
